index	phage_id	marker_hashes	rbp_hashes	rbp_length	shannon_entropy	n_unique_markers
12103	GCA_015278495.1_2_fragment_2,GCA_015992365.1_1_fragment_2	0836fcd45525c74d8f4edd795f401b1a	6ddfceb7678d7b259b08c8cabab296d6	382	0.0	1
12104	GCA_003063705.1_1_fragment_5	0836fcd45525c74d8f4edd795f401b1a	3741920da0975f99785f805002d58bb9	472	0.0	1
12105	GCA_040436505.1_1_fragment_6	abe3faadaaa4c937a43754a7a58f3c02	c2a9939e913a780ce26daa171f06d05b	1835	0.0	1
12106	GCA_040436505.1_1_fragment_3	abe3faadaaa4c937a43754a7a58f3c02	26ac35e65f2ee0329b3019ad7c262b25	1196	0.0	1
12107	GCA_032460725.1_34_fragment_1	555ca626b193d5e09466c8994eb334c3	222c69ec25547e09ea09a17ca686ff1c	1299	0.0	1
12108	GCA_032460725.1_5_fragment_1	555ca626b193d5e09466c8994eb334c3	5265b1eb967a3f3c20054cdbd8372213	724	0.0	1
12109	GCA_032460725.1_1_fragment_1	555ca626b193d5e09466c8994eb334c3	3ad38a7a844027d596ade16ccdc6c5d4	628	0.0	1
12110	GCA_022172765.1_45,GCA_025103545.1_45	06591b93785e21efa8870527ad6e1760	07ffa6b41f586bddd3ffabe183954cd8	953	0.0	1
12111	GCA_022172765.1_5_fragment_2,GCA_025103545.1_5_fragment_2	06591b93785e21efa8870527ad6e1760	b4946bd3b79fd7b140166346b4488a15	739	0.0	1
12112	GCA_900635925.1_1_fragment_9	6a3d741305500376abb6e1dd8592eeaf	6b72142a3bbc7714327bbd217e9f3cb0	371	0.0	1
12113	GCA_900635925.1_1_fragment_8	6a3d741305500376abb6e1dd8592eeaf	eb4733cbc403791a74fb1d79fd4fde3b	1374	0.0	1
12114	GCA_026008235.1_2_fragment_2	4924d91890bba5027bd61d6f274ad746	217de6a5b0749e7ab4b34663d9f81395	257	0.0	1
12115	GCA_040138625.1_11_fragment_1	31f419c7f8a099f1be830f919670326a	db430097c238697edd68adfbc15ffc6b	478	0.0	1
12116	GCA_040138625.1_19_fragment_1	31f419c7f8a099f1be830f919670326a	2a19c7096007255d850e6f55065f2d18	267	0.0	1
12117	GCA_022172305.1_11_fragment_1,GCA_022172425.1_44_fragment_1,GCA_022172465.1_5_fragment_1,GCA_022172485.1_7_fragment_1,GCA_022172725.1_8_fragment_1,GCA_022172945.1_8_fragment_1,GCA_022173025.1_30_fragment_1,GCA_025103605.1_32_fragment_1,GCA_025112905.1_34_fragment_1,GCA_025115465.1_6_fragment_1,GCA_025115485.1_5_fragment_1,GCA_025115625.1_33_fragment_1,GCA_025115785.1_36_fragment_1	d4ec2c481ea9f349339e35886510f4e5	07ffa6b41f586bddd3ffabe183954cd8	953	0.0	1
12118	GCA_024607645.1_30	d4ec2c481ea9f349339e35886510f4e5	3f1c2faadfa2d999ecf2b592ef26cce8	499	0.0	1
12119	GCA_021166505.1_191_fragment_1,GCA_021168495.1_5_fragment_1	d4ec2c481ea9f349339e35886510f4e5	1b8672b3f86da109672b82218c947f1b	1374	0.0	1
12120	GCA_024607645.1_1_fragment_6	d4ec2c481ea9f349339e35886510f4e5	57bbfa4218bd3a3577ca105fd2d21586	1288	0.0	1
12121	GCA_024607645.1_1_fragment_16	d4ec2c481ea9f349339e35886510f4e5	b033c5b8f21d02a45220b64f52f21920	1184	0.0	1
12122	GCA_022172305.1_10_fragment_1,GCA_022172425.1_28_fragment_1,GCA_022172465.1_32_fragment_1,GCA_022172485.1_6_fragment_1,GCA_022172725.1_6_fragment_2,GCA_022172945.1_10_fragment_1,GCA_022173025.1_15_fragment_1,GCA_025103605.1_1_fragment_2,GCA_025112905.1_2_fragment_2,GCA_025115325.1_7_fragment_2,GCA_025115465.1_4_fragment_2,GCA_025115485.1_32_fragment_1,GCA_025115625.1_3_fragment_2,GCA_025115785.1_1_fragment_2	d4ec2c481ea9f349339e35886510f4e5	b4946bd3b79fd7b140166346b4488a15	739	0.0	1
12123	GCA_026334355.1_39	d4ec2c481ea9f349339e35886510f4e5	c8e543565df8469fdc82b656e39fa4ee	403	0.0	1
12124	GCA_022172465.1_1_fragment_1,GCA_025115485.1_1_fragment_1,GCA_025115785.1_21_fragment_1	d4ec2c481ea9f349339e35886510f4e5	e3c76c385407f141cef50e9cdcf17776	818	0.0	1
12125	GCA_041416555.1_2_fragment_3	e8c92715627fa8f109be0f2ca2f45491	7148c8a48d3e70ca684092e523536cdb	993	0.0	1
12126	GCA_041416555.1_1_fragment_2	e8c92715627fa8f109be0f2ca2f45491	42e7630e3fb8d20b95790175cd409473	1050	0.0	1
12127	GCA_034744455.1_1_fragment_4	e8c92715627fa8f109be0f2ca2f45491	9c7961fac56b0229cdb07b04eb8f77e5	1050	0.0	1
12128	GCA_041418595.1_6_fragment_3	0e3d82eb43ff24e70287cf61eaf9f70f	772a408b3943b966c7773e05b32b652f	1194	0.0	1
12129	GCA_041418595.1_2_fragment_1	0e3d82eb43ff24e70287cf61eaf9f70f	0ef1dde8cb280d959f515afee9491ccc	1313	0.0	1
12130	GCA_016762015.1_33_fragment_1	0e3d82eb43ff24e70287cf61eaf9f70f	aef5807a175cdcdd65b507425b8a2ec4	474	0.0	1
12131	GCA_030235795.1_447_fragment_1	2dd7309cb8862134a82ceb6734c01a5d	7851f5a1af5a98cf18470b66c7e9caf3	389	0.0	1
12132	GCA_030235985.1_5	2dd7309cb8862134a82ceb6734c01a5d	8724a9b84cad7395ba3af13f1ad3f71c	904	0.0	1
12133	GCA_030235795.1_416	2dd7309cb8862134a82ceb6734c01a5d	5846c18613ce9eb0594b9534b3b45feb	643	0.0	1
12134	GCA_900173845.1_8_fragment_2	8464cbe5e684dd209f64fe30919624f8	bedb31e808285336fc5c6594f26ac3de	650	0.0	1
12135	GCA_900173845.1_13_fragment_1	8464cbe5e684dd209f64fe30919624f8	9ca7237bced2ad8f39fa681e33e5f621	649	0.0	1
12136	GCA_020525705.1_1_fragment_16	02c1a79aa7978768132990151176f188	d3e03ee41525c08f66b4f3e9ca13c817	648	0.0	1
12137	GCA_025101305.1_5_fragment_1	89ea5c86a4f005a1644eefbade3b3bc8	b81ec29eede480bf456e788245240cf8	616	0.0	1
12138	GCA_041860435.1_1_fragment_15	6df0c7f74885c85e00936273c9c06677	5e1ea08afae2492884a1d0ebbb7c81f3	932	0.0	1
12139	GCA_041860435.1_1_fragment_13	6df0c7f74885c85e00936273c9c06677	ea1853115100923c797759f4d5e1435a	257	0.0	1
12140	GCA_015288985.1_1_fragment_9	4a4cc07caf2d51b343debdb186bbbb84	c3ba3933ee1a690127e60f85f217548f	1811	0.0	1
12141	GCA_015288985.1_1_fragment_15	4a4cc07caf2d51b343debdb186bbbb84	9e7499b2fd8368eb870a315436f1cd85	652	0.0	1
12142	GCA_014170655.1_1_fragment_8	327ad2bdb4bf8fe7cfdc0df10e297c2b	eaa71ea88d7c37755748c7fc97b37867	1138	0.0	1
12143	GCA_014168895.1_1_fragment_7	327ad2bdb4bf8fe7cfdc0df10e297c2b	f86e0bfde081e764682378b7b34423af	1379	0.0	1
12144	GCA_034741875.1_1_fragment_7	327ad2bdb4bf8fe7cfdc0df10e297c2b	c5275ac6c9d514a173f7051d42a4c10c	474	0.0	1
12145	GCA_014168895.1_1_fragment_15	327ad2bdb4bf8fe7cfdc0df10e297c2b	bb50acf9bc28bbe32c887b095a6221eb	654	0.0	1
12146	GCA_014170655.1_1_fragment_16	327ad2bdb4bf8fe7cfdc0df10e297c2b	d6d8b0d8105ec28d9f7414ddfd3bf3c7	654	0.0	1
12147	GCA_014168895.1_1_fragment_13	327ad2bdb4bf8fe7cfdc0df10e297c2b	d27592af2c7da7ac345af70572ea7305	760	0.0	1
12148	GCA_014170655.1_1_fragment_14	327ad2bdb4bf8fe7cfdc0df10e297c2b	b81642a836a1e92b694e5335dc6f96c1	760	0.0	1
12149	GCA_014170655.1_1_fragment_7	327ad2bdb4bf8fe7cfdc0df10e297c2b	1d55f801d9a0526ee64579348784b901	833	0.0	1
12150	GCA_034741875.1_1_fragment_6	327ad2bdb4bf8fe7cfdc0df10e297c2b	f3a805c80c66ddedc77415b23e418cce	1008	0.0	1
12151	GCA_014168895.1_1_fragment_11,GCA_014170655.1_1_fragment_12	327ad2bdb4bf8fe7cfdc0df10e297c2b	6a987ce3a7b016d363bbea43e2833af0	1555	0.0	1
12152	GCA_041416815.1_2_fragment_2	f29a00c087e6a584f02e4c8c488e0692	8a83865db599d10a43619554940c93dc	1315	0.0	1
12153	GCA_041416815.1_1_fragment_2	f29a00c087e6a584f02e4c8c488e0692	85adb8b06376a888e6330704b391df92	390	0.0	1
12154	GCA_019038845.1_30,GCA_019753455.1_93,GCA_019753495.1_91	8ce036456a312cbfcb83f8c6e2c923a7	217a3f558db4f828b0297b13e630c356	1122	0.0	1
12155	GCA_019038845.1_12_fragment_1,GCA_019753455.1_74_fragment_1,GCA_019753495.1_69_fragment_1	8ce036456a312cbfcb83f8c6e2c923a7	53b20ded540847d89f0b7eb397909cee	801	0.0	1
12156	GCA_036946905.1_11_fragment_5	dce844f8ef222af4e3472ff495aff230	a19adc8de8096fca447a3c3e532a9099	1777	0.0	1
12157	GCA_041035745.1_1_fragment_3	fb6dc9eb0a081b1cb49bd4f4f95d573e	2e4e56f6af7275ee2aca32d48b0c8ff5	1147	0.0	1
12158	GCA_027894275.1_1_fragment_5	deaca1c5f9be8bbe368362dd3a3ad0d6	f30b17394c7886b3daef4127faa393a7	1230	0.0	1
12159	GCA_031624175.1_9_fragment_5	deaca1c5f9be8bbe368362dd3a3ad0d6	97722de2ff78ce805a8fb60021d7f398	1818	0.0	1
12160	GCA_040989765.1_44	deaca1c5f9be8bbe368362dd3a3ad0d6	644b68d8edc3b300a48c67340a7b6512	1027	0.0	1
12161	GCA_002187935.3_1_fragment_8,GCA_002239895.2_1_fragment_10	deaca1c5f9be8bbe368362dd3a3ad0d6	cdc8a7bc28f956e6e68833fea9f985ac	1234	0.0	1
12162	GCA_036422135.1_6	deaca1c5f9be8bbe368362dd3a3ad0d6	28c53a7c6aff07c87062ae73360eb53d	899	0.0	1
12163	GCA_002187215.1_76	deaca1c5f9be8bbe368362dd3a3ad0d6	63b7c47818267082ee0c93975f6be773	762	0.0	1
12164	GCA_027894275.1_15_fragment_1	deaca1c5f9be8bbe368362dd3a3ad0d6	5ffbd92362d3ac21aba2b9fb6fdbd17f	297	0.0	1
12165	GCA_031624175.1_9_fragment_15	deaca1c5f9be8bbe368362dd3a3ad0d6	f844e85f7b01225274d3c78965a88392	1913	0.0	1
12166	GCA_031624175.1_9_fragment_16	deaca1c5f9be8bbe368362dd3a3ad0d6	a5d66a6631ab93cb9579678a2922145c	1230	0.0	1
12167	GCA_902508615.1_39	deaca1c5f9be8bbe368362dd3a3ad0d6	c7db17c40eb32bb126f61455717154b8	938	0.0	1
12168	GCA_030237145.1_221	deaca1c5f9be8bbe368362dd3a3ad0d6	ea36eb0a233af289db516fc879e91d8c	288	0.0	1
12169	GCA_027894275.1_5_fragment_2	deaca1c5f9be8bbe368362dd3a3ad0d6	ce767433722a2baa667439ae0e49be1b	325	0.0	1
12170	GCA_036422135.1_1_fragment_4	deaca1c5f9be8bbe368362dd3a3ad0d6	7b82ad830d74e335a8b35d6300516599	1231	0.0	1
12171	GCA_031624175.1_9_fragment_7	deaca1c5f9be8bbe368362dd3a3ad0d6	5d083fbc3f08a039b4ce504096e7687c	1216	0.0	1
12172	GCA_002187215.1_68	deaca1c5f9be8bbe368362dd3a3ad0d6	7c760648629b5f290d0d2d8fcf00b9fa	615	0.0	1
12173	GCA_040989765.1_4_fragment_1	deaca1c5f9be8bbe368362dd3a3ad0d6	d5814c5fd9d4c086f1305c9436e00fa3	667	0.0	1
12174	GCA_030237145.1_108_fragment_1	deaca1c5f9be8bbe368362dd3a3ad0d6	593278c9fb2d2953a3cf70277b8f0347	336	0.0	1
12175	GCA_002187935.3_1_fragment_14,GCA_002239895.2_1_fragment_15	deaca1c5f9be8bbe368362dd3a3ad0d6	95242c15af07fd72b943cbeda19f84a5	460	0.0	1
12176	GCA_036422135.1_1_fragment_2	deaca1c5f9be8bbe368362dd3a3ad0d6	51f026417ab5b65a6790acc69f3d11f2	1008	0.0	1
12177	GCA_030239165.1_211	deaca1c5f9be8bbe368362dd3a3ad0d6	5846c18613ce9eb0594b9534b3b45feb	643	0.0	1
12178	GCA_030236065.1_13_fragment_1	deaca1c5f9be8bbe368362dd3a3ad0d6	f3c859bd7f90b9ffdcf9ea1de4044b56	350	0.0	1
12179	GCA_031624175.1_3	deaca1c5f9be8bbe368362dd3a3ad0d6	f4cf519df3d02f6d9934d8458a3bc2ac	781	0.0	1
12180	GCA_902508615.1_23_fragment_3	deaca1c5f9be8bbe368362dd3a3ad0d6	d51bc3a025036d8913cb985cc0fbcf13	666	0.0	1
12181	GCA_030677975.1_154_fragment_1	90c01aa1569e9a7d604362bc678307d7	ff63c15195da11aba97f05c58a7ef0f8	942	0.0	1
12182	GCA_030677975.1_31_fragment_1	90c01aa1569e9a7d604362bc678307d7	b505dbcfa3a753be04b5593b9cb7afb5	1433	0.0	1
12183	GCA_026008275.1_6_fragment_1	0f3169f87d4522c7ae3347fbf693b78c	f349bc39e1d5a0528f10e4c0d95f43af	451	0.0	1
12184	GCA_024457975.1_4_fragment_1,GCA_026008275.1_7_fragment_2	0f3169f87d4522c7ae3347fbf693b78c	b93c2748c21e269543b3cc52ba6a4f88	365	0.0	1
12185	GCA_024457975.1_56	0f3169f87d4522c7ae3347fbf693b78c	582ba8d34994c35372d8d16ac318b11b	713	0.0	1
12186	GCA_026008275.1_19_fragment_2	0f3169f87d4522c7ae3347fbf693b78c	e96fcbe2b0ab01dfe63de2379ae5da9b	713	0.0	1
12187	GCA_041679225.1_10_fragment_1	43141c72748154a8550c13196f71aa21	97a772e56d56ebc3b87d2040c2c607cf	1113	0.0	1
12188	GCA_041679225.1_2_fragment_1	43141c72748154a8550c13196f71aa21	27a2bc7f827fccb4bb747fb333a7a1f3	1113	0.0	1
12189	GCA_002751905.1_39_fragment_12	43141c72748154a8550c13196f71aa21	98b0ef43602f1f027b775dd68fdaa399	360	0.0	1
12190	GCA_002751905.1_39_fragment_11	43141c72748154a8550c13196f71aa21	a6c868c0ecc42205adfc82bcaab046e1	474	0.0	1
12191	GCA_015135515.1_1_fragment_12	43141c72748154a8550c13196f71aa21	44bb2023bc71854d7ee1d905242111a0	478	0.0	1
12192	GCA_015135515.1_1_fragment_6	43141c72748154a8550c13196f71aa21	ed48a01a879b3341787d09a0f5eda237	738	0.0	1
12193	GCA_034742485.1_2_fragment_1	43141c72748154a8550c13196f71aa21	82930c4fa89276ab319c8f4774b69e8f	587	0.0	1
12194	GCA_015135515.1_1_fragment_17	43141c72748154a8550c13196f71aa21	779253f3cc362741f72aec6ce4ddb239	291	0.0	1
12195	GCA_034742485.1_13_fragment_1	43141c72748154a8550c13196f71aa21	e7f617b45580946d3b0d8aee5401237b	224	0.0	1
12196	GCA_015135515.1_1_fragment_10	43141c72748154a8550c13196f71aa21	5836d3602c272fb794e0fad41104074b	1297	0.0	1
12197	GCA_015135515.1_1_fragment_11	43141c72748154a8550c13196f71aa21	1ea3cd7a8cb3b4e1ed6b04c694ba5fb9	741	0.0	1
12198	GCA_041679225.1_1_fragment_3	43141c72748154a8550c13196f71aa21	000dd932413520f71df4c234d6dd791d	1201	0.0	1
12199	GCA_002751905.1_39_fragment_1	43141c72748154a8550c13196f71aa21	4807dc835e9be3a8dbeecca5aac137da	245	0.0	1
12200	GCA_022968195.1_80	9d5bd4067f2b28430a9067eac07b6246	0a848e2f25a0db71d00e2cbf4cb1deed	1892	0.0	1
12201	GCA_022968195.1_6_fragment_1	9d5bd4067f2b28430a9067eac07b6246	8559d9b026fc801ceaccd7cb581fc3a9	1343	0.0	1
12202	GCA_022968195.1_50	9d5bd4067f2b28430a9067eac07b6246	14bb7712ceaea60b88c8d01d0d35cad0	596	0.0	1
12203	GCA_022968195.1_3_fragment_2	9d5bd4067f2b28430a9067eac07b6246	f5dd8140ad2ad9879c3898d29d5acf64	793	0.0	1
12204	GCA_022968195.1_56	9d5bd4067f2b28430a9067eac07b6246	8ed8a46755e30e6074c9f45174936912	339	0.0	1
12205	GCA_027893795.1_4_fragment_1	4b40dff7230bc3215e44882a8a0bfab7	2c685d540707b73b0b8fd7e137cd4ded	664	0.0	1
12206	GCA_027893795.1_14_fragment_2	4b40dff7230bc3215e44882a8a0bfab7	e56041b70cc5dc9cfdfeda2e1011a725	753	0.0	1
12207	GCA_903166525.1_1_fragment_6	f2750c76263eb5dad62b961877ed327b	b99285266170465b44e7cb55b32304fc	472	0.0	1
12208	GCA_015278075.1_1_fragment_2	9e613c5b38a1c11ade06ad3bbb4042fa	4ddd18cb11540074411b6159e3a2aabd	755	0.0	1
12209	GCA_015278075.1_1_fragment_17	9e613c5b38a1c11ade06ad3bbb4042fa	d5cbd17e3f15f51d0ffc0a70abe00e4f	1448	0.0	1
12210	GCA_015278075.1_1_fragment_19	9e613c5b38a1c11ade06ad3bbb4042fa	793fa76de1221e5758ddbd0bfda7eeda	1002	0.0	1
12211	GCA_015278075.1_1_fragment_6	9e613c5b38a1c11ade06ad3bbb4042fa	5b68f146d2545f1f115740d160318e38	1226	0.0	1
12212	GCA_015278075.1_1_fragment_5	9e613c5b38a1c11ade06ad3bbb4042fa	07df60c2c3b8f3218403d831a0bf621e	365	0.0	1
12213	GCA_015278075.1_1_fragment_7	9e613c5b38a1c11ade06ad3bbb4042fa	0b1560c0bae8c3b4b8ea7276c6a33564	355	0.0	1
12214	GCA_015278075.1_1_fragment_1	9e613c5b38a1c11ade06ad3bbb4042fa	2c0a999cfdcd24db5f43fd9c15fc20f0	730	0.0	1
12215	GCA_041418535.1_1_fragment_2,GCA_900493485.1_23_fragment_4	bd78956a3394d7e2befd02732fa73a46	5e61f13517751e8cecd342894e037b13	586	0.0	1
12216	GCA_041418275.1_1_fragment_4	bd78956a3394d7e2befd02732fa73a46	4d4383c87463bfd1a891970f51ae0e8b	587	0.0	1
12217	GCA_041418535.1_1_fragment_3	bd78956a3394d7e2befd02732fa73a46	6505ca29c73a06fb022d2b1ab5f33bb0	653	0.0	1
12218	GCA_041418275.1_1_fragment_8	bd78956a3394d7e2befd02732fa73a46	4cd9d5b18ddf64b0184b0ff91910e79e	1046	0.0	1
12219	GCA_041416395.1_1_fragment_4	bd78956a3394d7e2befd02732fa73a46	42e57e41f7f7be4d2b711e0a35cf1519	695	0.0	1
12220	GCA_041416635.1_1_fragment_1	bd78956a3394d7e2befd02732fa73a46	a4e5025249ecad830b5f38532d34444f	474	0.0	1
12221	GCA_041416395.1_1_fragment_3	bd78956a3394d7e2befd02732fa73a46	d29d2e5d52200cbf4e60b3e2044e6d31	1154	0.0	1
12222	GCA_041416395.1_1_fragment_5	bd78956a3394d7e2befd02732fa73a46	dbff3239f28902e455f67b506be0afa4	1760	0.0	1
12223	GCA_041418275.1_1_fragment_3	bd78956a3394d7e2befd02732fa73a46	623681e0e2636add4f06a57d5c6050f0	532	0.0	1
12224	GCA_041418275.1_2_fragment_1	bd78956a3394d7e2befd02732fa73a46	ad86f2e3ce8247937092969363f02746	1020	0.0	1
12225	GCA_041416635.1_1_fragment_2	bd78956a3394d7e2befd02732fa73a46	e1eaef1b855f88a06a0566394a1677c4	638	0.0	1
12226	GCA_021910015.1_3_fragment_1	2aabca87ff05e35afdf13465a142ffb1	12c76b464a7f6e63d3eab3a393786d7b	900	0.0	1
12227	GCA_021910015.1_1_fragment_1	2aabca87ff05e35afdf13465a142ffb1	4e4bfc814361c274f26e0ffeda38d5c8	970	0.0	1
12228	GCA_021910015.1_14_fragment_1	2aabca87ff05e35afdf13465a142ffb1	1f0800b182d853e7fc8efac5a01485aa	1184	0.0	1
12229	GCA_036992245.1_11_fragment_1	804c19aae1900d988926b8a9db01b3a8	3f412efa52bd9e976c9c2cc2e44b957b	1374	0.0	1
12230	GCA_036992245.1_28_fragment_1	804c19aae1900d988926b8a9db01b3a8	546c08815f0fc4378a2d34f53eb96c7e	244	0.0	1
12231	GCA_036992245.1_11_fragment_2	804c19aae1900d988926b8a9db01b3a8	09e025b472c7948df3fee7e26564da9f	244	0.0	1
12232	GCA_015209105.1_52_fragment_1	417295b7bf275fa69c9a35ab638321b0	2c86a7f15072ce1ea5a2c61559b34d43	600	0.0	1
12233	GCA_015209105.1_11_fragment_1	417295b7bf275fa69c9a35ab638321b0	cb3fd416c163abc5aa108ab621f77879	1254	0.0	1
12234	GCA_015209105.1_162	417295b7bf275fa69c9a35ab638321b0	03125fad490427bee13a7c487446603e	730	0.0	1
12235	GCA_001033915.1_1_fragment_16	9393015c51355522968d3112d5fb80a7	1bbfd5ce29b2d88b737284219c9f60da	978	0.0	1
12236	GCA_001033915.1_1_fragment_10	9393015c51355522968d3112d5fb80a7	2ccbb50df54be3f5b658ff97a1db5338	1248	0.0	1
12237	GCA_001033915.1_1_fragment_15	9393015c51355522968d3112d5fb80a7	c6496f4f061866222dba7499a3fd22e4	359	0.0	1
12238	GCA_001033915.1_1_fragment_8	9393015c51355522968d3112d5fb80a7	0b3da53c95e4069b8d36418483da8892	290	0.0	1
12239	GCA_001033915.1_1_fragment_14	9393015c51355522968d3112d5fb80a7	aaa338a8bcfa5b694e10decceae19a0f	550	0.0	1
12240	GCA_030852405.1_48_fragment_1	2c9dee4dfa4cb8bd6f7a17d9f5fe38a6	e6947bc88484a0119685535282521929	942	0.0	1
12241	GCA_030852405.1_34_fragment_1	2c9dee4dfa4cb8bd6f7a17d9f5fe38a6	c6c1c40a91cff3b635f70a7fc826492d	1119	0.0	1
12242	GCA_030852405.1_7	2c9dee4dfa4cb8bd6f7a17d9f5fe38a6	805a9210df869c0e0893193e535317cd	472	0.0	1
12243	GCA_022553595.1_53	24bad9cf33a4c668e2c860c33477f8fa	8010084dad396510896320897a9a06db	950	0.0	1
12244	GCA_024471595.1_20_fragment_1	24bad9cf33a4c668e2c860c33477f8fa	14151810d2d9aeba7cd17f25c13b0cfe	1369	0.0	1
12245	GCA_026008215.1_1_fragment_3	24bad9cf33a4c668e2c860c33477f8fa	8e717f6b27fde3b95499db51bc706891	1155	0.0	1
12246	GCA_041206125.1_64	24bad9cf33a4c668e2c860c33477f8fa	30de6e7461c6ad6afbc510be75b51d80	531	0.0	1
12247	GCA_041206125.1_10_fragment_1	24bad9cf33a4c668e2c860c33477f8fa	0ff140d5e3c3201d70acb7c76f1535c7	753	0.0	1
12248	GCA_016635765.1_11_fragment_1	1553fb4a5f9e6bc87c5a5790ee2e72e8	81cfc3d9a6bb4cc47b23c8909a608f25	1182	0.0	1
12249	GCA_013624775.1_1_fragment_12	1553fb4a5f9e6bc87c5a5790ee2e72e8	7f7df58f2241df4c587902e7c5a949d7	1201	0.0	1
12250	GCA_036994705.1_17_fragment_1	bd9ac399871dccc8af6ada503913cd79	6d3b4385193854f962abdac3c41c954e	1899	0.0	1
12251	GCA_023337115.1_1_fragment_4,GCA_023920245.1_1_fragment_4	bd9ac399871dccc8af6ada503913cd79	ddea8f02afc1830d2b5b88e6efa7aebd	1174	0.0	1
12252	GCA_023337115.1_1_fragment_10,GCA_023920245.1_1_fragment_10	bd9ac399871dccc8af6ada503913cd79	992e293ee5332d6b1dc4aba9e75e89cc	1174	0.0	1
12253	GCA_023337115.1_1_fragment_9,GCA_023920245.1_1_fragment_9	bd9ac399871dccc8af6ada503913cd79	cb28b44195b8bfc194612f88738af44d	1206	0.0	1
12254	GCA_023337115.1_1_fragment_12,GCA_023920245.1_1_fragment_12	bd9ac399871dccc8af6ada503913cd79	a85e1f3bfc18b35213490364e6733e5b	1559	0.0	1
12255	GCA_036994705.1_8_fragment_1	bd9ac399871dccc8af6ada503913cd79	daffb2fa344b6921e21d0d2575f6f836	472	0.0	1
12256	GCA_037950385.1_1_fragment_8	4ed45a7a941b9cb2e5665ddf51433946	cb79e72c1136b72818ba8616807bcbb5	1174	0.0	1
12257	GCA_900493385.1_25_fragment_2	4ed45a7a941b9cb2e5665ddf51433946	cdafd8286589c750951cf537672ca485	1174	0.0	1
12258	GCA_019710705.1_1_fragment_13	2c0c8b4f06681e732655903defc330b6	d210589ba580e71b99a1396d602a817e	1021	0.0	1
12259	GCA_030677755.1_44_fragment_2	dc7392fdbfd59e8e5208e4b373c30dc2	349760ff166b34734f168c863068ec5e	1237	0.0	1
12260	GCA_024238975.1_12_fragment_2	aca1780cf955f146c5c2b871bbbd6437	2c808150e3b84d81b8d1817e7e5db873	540	0.0	1
12261	GCA_024238935.1_3_fragment_1,GCA_024238975.1_7_fragment_1	aca1780cf955f146c5c2b871bbbd6437	a89654d0b681cc4a2c89471bf7f4123f	474	0.0	1
12262	GCA_034734935.1_6_fragment_1	aca1780cf955f146c5c2b871bbbd6437	5d91c037efcee6c03e332a7d9c04afb9	338	0.0	1
12263	GCA_031626615.1_2_fragment_2	aca1780cf955f146c5c2b871bbbd6437	6d60dad9fd93187c3df6a13755555afb	1144	0.0	1
12264	GCA_035784385.1_1_fragment_7	aca1780cf955f146c5c2b871bbbd6437	92a53b48f6004a803ebbd97535f9040d	577	0.0	1
12265	GCA_031626595.1_3_fragment_1,GCA_031626615.1_2_fragment_1	aca1780cf955f146c5c2b871bbbd6437	20c83259dd95fa5015ab5ebd6186d45d	834	0.0	1
12266	GCA_024238935.1_3_fragment_2,GCA_024238975.1_7_fragment_2	aca1780cf955f146c5c2b871bbbd6437	a0e87abc6dd6a5b445e6f4e5b570950d	1078	0.0	1
12267	GCA_035784385.1_1_fragment_4	aca1780cf955f146c5c2b871bbbd6437	7221ccda406e3addcce572d52d1c2e91	1171	0.0	1
12268	GCA_031626595.1_1_fragment_6	aca1780cf955f146c5c2b871bbbd6437	6d2ffa794dc5208aec854d9be4849e00	1173	0.0	1
12269	GCA_027961075.1_1_fragment_1	aca1780cf955f146c5c2b871bbbd6437	5267e4bb361f94f0ffbb28bd01e8630f	651	0.0	1
12270	GCA_041035005.1_3_fragment_1	aca1780cf955f146c5c2b871bbbd6437	295355992067b8983db6492ac3b54197	472	0.0	1
12271	GCA_002240295.1_1_fragment_4	1b53d6fa381270ab27e41056d4267b1a	85478b0f195b231e7a62f4d5b859563d	920	0.0	1
12272	GCA_001280925.1_1_fragment_9,GCA_002240315.1_1_fragment_6	1b53d6fa381270ab27e41056d4267b1a	07d83ce62a36d4b67ab463f8ca7223b3	920	0.0	1
12273	GCA_025106625.1_35_fragment_1	485a0bcc90a2872e795d66fd64b2e793	430d361b6efea8865663049806506650	1142	0.0	1
12274	GCA_025106625.1_19_fragment_1	485a0bcc90a2872e795d66fd64b2e793	69d1e898b1b3e227e18033a2081c1585	363	0.0	1
12275	GCA_003990375.1_1_fragment_11	719176186865189f2f508be4a0c0128b	6178f9c38d47d5b938af5a3346037568	830	0.0	1
12276	GCA_003990375.1_1_fragment_12	719176186865189f2f508be4a0c0128b	d3c8650e91d5e1d4c64c36248b05e8e0	833	0.0	1
12277	GCA_003990375.1_1_fragment_4	719176186865189f2f508be4a0c0128b	9541b1fff963e88359be89d52cac3017	1298	0.0	1
12278	GCA_903166135.1_2_fragment_1	044a2218d93063066dd810b99722fc72	d235b903f8c0c184746793c7205b06e8	476	0.0	1
12279	GCA_026235985.1_25_fragment_1	b86ad71b860cc5a9bf1e4837b5d06c01	f447bc374828c8b76fcfda211d81ccdd	551	0.0	1
12280	GCA_026235985.1_65	b86ad71b860cc5a9bf1e4837b5d06c01	3cc21327f03656b13bd6a46670b3b9a0	267	0.0	1
12281	GCA_026235985.1_32	b86ad71b860cc5a9bf1e4837b5d06c01	9ad0943895fed3cf46616c5b3a53915a	267	0.0	1
