ID,Not_TSP_probability,TSP_probability,Predicted_label
QSHEZBUE_CDS_6621,0.009781248,0.9902187,1.0
QSHEZBUE_CDS_5061,0.043043327,0.95695674,1.0
QSHEZBUE_CDS_2274,0.005758668,0.99424136,1.0
QSHEZBUE_CDS_2857,0.0068052816,0.9931947,1.0
QSHEZBUE_CDS_4090,0.013270248,0.98672974,1.0
QSHEZBUE_CDS_2529,0.0103506595,0.9896493,1.0
QSHEZBUE_CDS_0938,0.009419163,0.99058086,1.0
QSHEZBUE_CDS_4313,0.007291321,0.9927087,1.0
OXXLTYXG_CDS_1617,0.048452415,0.9515476,1.0
OXXLTYXG_CDS_1618,0.008502897,0.9914971,1.0
OXXLTYXG_CDS_3868,0.00674475,0.99325526,1.0
OXXLTYXG_CDS_1823,0.007562228,0.9924378,1.0
OXXLTYXG_CDS_4712,0.007872795,0.9921272,1.0
OXXLTYXG_CDS_0015,0.0086430125,0.99135697,1.0
OXXLTYXG_CDS_5686,0.00839454,0.9916054,1.0
OXXLTYXG_CDS_4100,0.11292552,0.8870745,1.0
OXXLTYXG_CDS_1465,0.01148455,0.98851544,1.0
OXXLTYXG_CDS_1468,0.02473492,0.9752651,1.0
OXXLTYXG_CDS_3913,0.03812084,0.9618792,1.0
OXXLTYXG_CDS_3916,0.013587652,0.9864123,1.0
OXXLTYXG_CDS_0105,0.0048688776,0.99513113,1.0
OXXLTYXG_CDS_5743,0.009644327,0.99035573,1.0
OXXLTYXG_CDS_1261,0.009849414,0.9901506,1.0
OXXLTYXG_CDS_2642,0.012324782,0.9876752,1.0
OXXLTYXG_CDS_4614,0.0139100095,0.98608994,1.0
FXZLVRTF_CDS_1638,0.1066086,0.89339143,1.0
FXZLVRTF_CDS_1397,0.008118566,0.99188143,1.0
FXZLVRTF_CDS_5092,0.019389035,0.98061097,1.0
FXZLVRTF_CDS_0397,0.01459264,0.98540735,1.0
FXZLVRTF_CDS_0021,0.0077623357,0.9922376,1.0
FXZLVRTF_CDS_3546,0.019480534,0.9805195,1.0
FXZLVRTF_CDS_1490,0.005595587,0.99440444,1.0
FXZLVRTF_CDS_2173,0.014759453,0.9852406,1.0
FXZLVRTF_CDS_2176,0.023301616,0.97669834,1.0
FXZLVRTF_CDS_3107,0.0055652787,0.9944348,1.0
FXZLVRTF_CDS_2758,0.06292565,0.93707436,1.0
FXZLVRTF_CDS_0503,0.0068021207,0.9931979,1.0
FXZLVRTF_CDS_3122,0.015123014,0.984877,1.0
FXZLVRTF_CDS_2804,0.0082901,0.9917099,1.0
FXZLVRTF_CDS_3695,0.007021443,0.9929785,1.0
FXZLVRTF_CDS_3698,0.015834166,0.9841658,1.0
FXZLVRTF_CDS_5469,0.06270942,0.93729055,1.0
FXZLVRTF_CDS_1944,0.013873587,0.9861265,1.0
FBBDUBGZ_CDS_6401,0.012023132,0.98797685,1.0
FBBDUBGZ_CDS_5073,0.079915084,0.9200849,1.0
FBBDUBGZ_CDS_2854,0.020398553,0.9796014,1.0
FBBDUBGZ_CDS_5779,0.44650307,0.55349696,1.0
FBBDUBGZ_CDS_3595,0.0054924544,0.9945076,1.0
FBBDUBGZ_CDS_3184,0.008723267,0.99127674,1.0
FBBDUBGZ_CDS_3187,0.015297833,0.98470217,1.0
FBBDUBGZ_CDS_6263,0.0084436145,0.9915564,1.0
FBBDUBGZ_CDS_6266,0.016957236,0.9830428,1.0
FBBDUBGZ_CDS_3662,0.04304199,0.95695806,1.0
FBBDUBGZ_CDS_3665,0.0070309085,0.9929691,1.0
FBBDUBGZ_CDS_6572,0.006138002,0.99386203,1.0
FBBDUBGZ_CDS_1446,0.008679034,0.991321,1.0
FBBDUBGZ_CDS_2943,0.005890658,0.9941094,1.0
FBBDUBGZ_CDS_5673,0.009904257,0.99009573,1.0
FBBDUBGZ_CDS_4311,0.013907081,0.986093,1.0
FBBDUBGZ_CDS_4315,0.010360155,0.9896399,1.0
FBBDUBGZ_CDS_7086,0.006993685,0.99300635,1.0
FBBDUBGZ_CDS_6649,0.015440332,0.98455966,1.0
FBBDUBGZ_CDS_3155,0.006164036,0.993836,1.0
FBBDUBGZ_CDS_5170,0.15400173,0.8459982,1.0
MFCNQHOI_CDS_2065,0.026310742,0.9736893,1.0
MFCNQHOI_CDS_5516,0.004877234,0.99512273,1.0
MFCNQHOI_CDS_0049,0.062400106,0.9375999,1.0
MFCNQHOI_CDS_0829,0.007299246,0.9927007,1.0
MFCNQHOI_CDS_2331,0.016422184,0.98357785,1.0
MFCNQHOI_CDS_6076,0.020889165,0.9791108,1.0
MFCNQHOI_CDS_1501,0.008131598,0.9918684,1.0
MFCNQHOI_CDS_2541,0.007883455,0.9921165,1.0
MFCNQHOI_CDS_2947,0.013910403,0.9860896,1.0
MFCNQHOI_CDS_2127,0.024438888,0.9755611,1.0
MFCNQHOI_CDS_2747,0.0046745217,0.99532545,1.0
MFCNQHOI_CDS_2750,0.011739344,0.9882606,1.0
MFCNQHOI_CDS_3910,0.02831481,0.97168523,1.0
MFCNQHOI_CDS_2374,0.10714928,0.8928507,1.0
MFCNQHOI_CDS_4286,0.008971486,0.9910285,1.0
MFCNQHOI_CDS_4087,0.16660714,0.8333929,1.0
MFCNQHOI_CDS_1623,0.0078099635,0.99219006,1.0
MFCNQHOI_CDS_1354,0.015479584,0.9845204,1.0
MFCNQHOI_CDS_2209,0.12105895,0.87894106,1.0
MFCNQHOI_CDS_2382,0.019604048,0.980396,1.0
EJBXBYLR_CDS_2889,0.28120708,0.7187929,1.0
EJBXBYLR_CDS_3854,0.026417939,0.9735821,1.0
EJBXBYLR_CDS_3855,0.0062933182,0.99370664,1.0
EJBXBYLR_CDS_1414,0.006434648,0.9935654,1.0
EJBXBYLR_CDS_0009,0.02192219,0.9780779,1.0
EJBXBYLR_CDS_5493,0.010082164,0.9899178,1.0
EJBXBYLR_CDS_1630,0.0130946245,0.9869054,1.0
EJBXBYLR_CDS_1633,0.019803807,0.9801962,1.0
EJBXBYLR_CDS_5780,0.021089137,0.9789108,1.0
EJBXBYLR_CDS_3268,0.0058697774,0.9941302,1.0
EJBXBYLR_CDS_5955,0.008922828,0.9910772,1.0
EJBXBYLR_CDS_2476,0.00987994,0.99012005,1.0
EJBXBYLR_CDS_6580,0.011768617,0.98823136,1.0
EJBXBYLR_CDS_3978,0.008377585,0.9916224,1.0
EJBXBYLR_CDS_0647,0.013534492,0.9864655,1.0
EJBXBYLR_CDS_1750,0.022071207,0.9779288,1.0
EJBXBYLR_CDS_4808,0.006741215,0.99325883,1.0
EJBXBYLR_CDS_6670,0.00844252,0.9915575,1.0
EJBXBYLR_CDS_0141,0.41106734,0.58893263,1.0
EJBXBYLR_CDS_1489,0.020379765,0.9796203,1.0
EJBXBYLR_CDS_4333,0.019135265,0.9808647,1.0
EJBXBYLR_CDS_4336,0.007133151,0.9928669,1.0
EJBXBYLR_CDS_5830,0.0067313625,0.99326867,1.0
EJBXBYLR_CDS_3009,0.007805838,0.9921942,1.0
ZTQSTNKK_CDS_3953,0.13700277,0.8629972,1.0
ZTQSTNKK_CDS_1994,0.018313643,0.98168635,1.0
ZTQSTNKK_CDS_0546,0.011736037,0.98826396,1.0
ZTQSTNKK_CDS_3034,0.0106437495,0.9893562,1.0
ZTQSTNKK_CDS_0242,0.00955586,0.9904441,1.0
ZTQSTNKK_CDS_3791,0.0047445423,0.9952554,1.0
ZTQSTNKK_CDS_6075,0.0052673044,0.99473274,1.0
ZTQSTNKK_CDS_3407,0.0962336,0.9037664,1.0
ZTQSTNKK_CDS_4168,0.0104680685,0.989532,1.0
ZTQSTNKK_CDS_4925,0.040523585,0.9594764,1.0
ZTQSTNKK_CDS_7007,0.010380509,0.98961955,1.0
ZTQSTNKK_CDS_1064,0.009193039,0.990807,1.0
TYFAUKBI_CDS_3255,0.4210727,0.5789273,1.0
TYFAUKBI_CDS_2889,0.010857099,0.98914284,1.0
TYFAUKBI_CDS_2407,0.015164099,0.9848359,1.0
TYFAUKBI_CDS_2094,0.014367215,0.9856328,1.0
TYFAUKBI_CDS_1639,0.0136004975,0.98639953,1.0
TYFAUKBI_CDS_3341,0.016601142,0.9833989,1.0
TYFAUKBI_CDS_4365,0.2472073,0.75279266,1.0
TYFAUKBI_CDS_5805,0.017507868,0.9824921,1.0
TYFAUKBI_CDS_4369,0.0035120843,0.996488,1.0
TYFAUKBI_CDS_5212,0.012750072,0.9872499,1.0
TYFAUKBI_CDS_6013,0.016684838,0.9833152,1.0
TYFAUKBI_CDS_6016,0.00900015,0.9909999,1.0
TYFAUKBI_CDS_3063,0.004602061,0.995398,1.0
TYFAUKBI_CDS_3572,0.11137802,0.8886219,1.0
TYFAUKBI_CDS_1782,0.008581216,0.9914187,1.0
TYFAUKBI_CDS_2842,0.012111997,0.98788804,1.0
TYFAUKBI_CDS_5305,0.006776273,0.9932238,1.0
FBZRECKD_CDS_5803,0.017150728,0.9828493,1.0
FBZRECKD_CDS_3148,0.0071169054,0.9928831,1.0
FBZRECKD_CDS_4153,0.016305482,0.9836945,1.0
FBZRECKD_CDS_4156,0.0066718413,0.9933282,1.0
FBZRECKD_CDS_4895,0.009586626,0.99041337,1.0
FBZRECKD_CDS_5596,0.17132777,0.8286723,1.0
FBZRECKD_CDS_2387,0.020718487,0.97928154,1.0
FBZRECKD_CDS_1221,0.484084,0.515916,1.0
FBZRECKD_CDS_5608,0.011735968,0.98826396,1.0
SSMWJQCC_CDS_0857,0.056743417,0.94325656,1.0
SSMWJQCC_CDS_1427,0.021501498,0.9784985,1.0
SSMWJQCC_CDS_2987,0.009724199,0.99027574,1.0
SSMWJQCC_CDS_6568,0.009086655,0.9909134,1.0
SSMWJQCC_CDS_6571,0.011146211,0.9888538,1.0
SSMWJQCC_CDS_3873,0.14359024,0.8564097,1.0
SSMWJQCC_CDS_4954,0.0050220317,0.994978,1.0
SSMWJQCC_CDS_3321,0.006116995,0.993883,1.0
SSMWJQCC_CDS_5916,0.06345136,0.93654865,1.0
SSMWJQCC_CDS_2812,0.33076018,0.6692398,1.0
SSMWJQCC_CDS_2505,0.008163272,0.9918367,1.0
SSMWJQCC_CDS_2508,0.011351564,0.9886485,1.0
SSMWJQCC_CDS_0626,0.009679079,0.99032086,1.0
BZOIYPAA_CDS_0996,0.008580139,0.9914199,1.0
BZOIYPAA_CDS_0262,0.010128041,0.98987204,1.0
BZOIYPAA_CDS_1140,0.048430815,0.9515692,1.0
BZOIYPAA_CDS_6720,0.009735892,0.99026406,1.0
BZOIYPAA_CDS_4552,0.0119045405,0.9880954,1.0
BZOIYPAA_CDS_3116,0.025371553,0.9746285,1.0
BZOIYPAA_CDS_6828,0.012269468,0.98773056,1.0
BZOIYPAA_CDS_4554,0.14367282,0.85632724,1.0
BZOIYPAA_CDS_5138,0.4081813,0.59181863,1.0
BZOIYPAA_CDS_2169,0.014664021,0.985336,1.0
BZOIYPAA_CDS_2463,0.0087329885,0.991267,1.0
BZOIYPAA_CDS_0482,0.0066143484,0.9933856,1.0
BZOIYPAA_CDS_4166,0.07591762,0.92408234,1.0
BZOIYPAA_CDS_4170,0.0057304255,0.9942696,1.0
MZHXAZGN_CDS_3500,0.013568523,0.9864314,1.0
MZHXAZGN_CDS_2246,0.010733654,0.9892664,1.0
MZHXAZGN_CDS_4620,0.27973747,0.7202625,1.0
MZHXAZGN_CDS_4913,0.040706784,0.95929325,1.0
MZHXAZGN_CDS_5921,0.014553314,0.9854467,1.0
MZHXAZGN_CDS_2016,0.013633807,0.98636615,1.0
MZHXAZGN_CDS_0334,0.00781799,0.992182,1.0
MZHXAZGN_CDS_2779,0.012746894,0.9872531,1.0
MZHXAZGN_CDS_2599,0.012245418,0.98775464,1.0
MZHXAZGN_CDS_3302,0.007797702,0.9922023,1.0
MZHXAZGN_CDS_0401,0.007727549,0.9922725,1.0
MZHXAZGN_CDS_1007,0.007199866,0.9928001,1.0
MZHXAZGN_CDS_4516,0.15538236,0.8446176,1.0
MZHXAZGN_CDS_1258,0.009617052,0.99038297,1.0
MZHXAZGN_CDS_6685,0.15915108,0.8408489,1.0
AGTFAENM_CDS_1990,0.020971417,0.97902864,1.0
AGTFAENM_CDS_1463,0.0067006056,0.99329937,1.0
AGTFAENM_CDS_2082,0.011426723,0.9885733,1.0
AGTFAENM_CDS_2085,0.025711803,0.9742882,1.0
AGTFAENM_CDS_1192,0.014698916,0.9853011,1.0
AGTFAENM_CDS_3879,0.054007195,0.94599277,1.0
AGTFAENM_CDS_4099,0.11685281,0.8831472,1.0
AGTFAENM_CDS_5143,0.008517398,0.9914826,1.0
AGTFAENM_CDS_2342,0.005283268,0.9947167,1.0
AGTFAENM_CDS_3047,0.010578821,0.98942125,1.0
AGTFAENM_CDS_6875,0.015180563,0.9848194,1.0
AGTFAENM_CDS_4690,0.020358307,0.9796417,1.0
AGTFAENM_CDS_5990,0.006346134,0.9936539,1.0
AGTFAENM_CDS_5993,0.019182606,0.98081744,1.0
BUEYKDUI_CDS_3752,0.021573413,0.9784266,1.0
BUEYKDUI_CDS_1964,0.022586053,0.9774139,1.0
BUEYKDUI_CDS_6583,0.27782315,0.72217685,1.0
BUEYKDUI_CDS_5068,0.007447562,0.9925525,1.0
BUEYKDUI_CDS_3539,0.045810048,0.9541899,1.0
BUEYKDUI_CDS_4606,0.025218774,0.9747813,1.0
BUEYKDUI_CDS_3031,0.11293661,0.8870634,1.0
BUEYKDUI_CDS_6246,0.014106496,0.9858935,1.0
BUEYKDUI_CDS_6248,0.010564671,0.9894354,1.0
BUEYKDUI_CDS_7378,0.18887182,0.81112814,1.0
BUEYKDUI_CDS_3603,0.014911783,0.98508817,1.0
IUZRGDTN_CDS_3140,0.014873966,0.985126,1.0
IUZRGDTN_CDS_3619,0.018538594,0.98146147,1.0
IUZRGDTN_CDS_3622,0.054460485,0.9455395,1.0
IUZRGDTN_CDS_4326,0.22459212,0.77540785,1.0
IUZRGDTN_CDS_2569,0.051207557,0.94879246,1.0
IUZRGDTN_CDS_3553,0.03860054,0.96139944,1.0
IUZRGDTN_CDS_3554,0.024078708,0.97592133,1.0
IUZRGDTN_CDS_3555,0.018984891,0.9810151,1.0
IUZRGDTN_CDS_3556,0.050622,0.949378,1.0
IUZRGDTN_CDS_3558,0.043695107,0.9563049,1.0
IUZRGDTN_CDS_4722,0.010398089,0.9896019,1.0
IUZRGDTN_CDS_4724,0.016401863,0.9835982,1.0
IUZRGDTN_CDS_2423,0.008717134,0.9912828,1.0
IUZRGDTN_CDS_2424,0.008750879,0.9912491,1.0
IUZRGDTN_CDS_3043,0.016223004,0.9837769,1.0
IUZRGDTN_CDS_6087,0.012142434,0.9878576,1.0
IUZRGDTN_CDS_4947,0.055150937,0.9448491,1.0
IUZRGDTN_CDS_1285,0.2916539,0.7083461,1.0
IUZRGDTN_CDS_3715,0.01146195,0.988538,1.0
IUZRGDTN_CDS_2449,0.018177936,0.981822,1.0
IUZRGDTN_CDS_2452,0.0057776077,0.99422234,1.0
IUZRGDTN_CDS_4376,0.00517624,0.9948238,1.0
IUZRGDTN_CDS_1330,0.03988964,0.96011037,1.0
IUZRGDTN_CDS_2221,0.0067243264,0.99327564,1.0
IUZRGDTN_CDS_2303,0.41619164,0.58380836,1.0
IUZRGDTN_CDS_5310,0.008855651,0.99114436,1.0
IUZRGDTN_CDS_0810,0.011975358,0.98802465,1.0
IUZRGDTN_CDS_5947,0.008777449,0.9912225,1.0
IUZRGDTN_CDS_5807,0.006678341,0.9933216,1.0
IUZRGDTN_CDS_4645,0.095393114,0.9046069,1.0
PYZPJDAQ_CDS_0905,0.021427173,0.9785728,1.0
PYZPJDAQ_CDS_3695,0.012642937,0.987357,1.0
PYZPJDAQ_CDS_3157,0.006907357,0.99309266,1.0
PYZPJDAQ_CDS_4183,0.0070355604,0.9929644,1.0
PYZPJDAQ_CDS_5844,0.0072467737,0.9927532,1.0
PYZPJDAQ_CDS_3504,0.008044282,0.99195564,1.0
PYZPJDAQ_CDS_4369,0.15242176,0.8475782,1.0
PYZPJDAQ_CDS_3062,0.060469925,0.93953,1.0
PYZPJDAQ_CDS_5222,0.01917995,0.9808201,1.0
PYZPJDAQ_CDS_5225,0.020705193,0.97929484,1.0
PYZPJDAQ_CDS_3759,0.31946078,0.6805392,1.0
PYZPJDAQ_CDS_5734,0.010023151,0.9899768,1.0
PYZPJDAQ_CDS_6253,0.1199512,0.8800489,1.0
PYZPJDAQ_CDS_2705,0.027465176,0.97253484,1.0
PYZPJDAQ_CDS_3843,0.16791794,0.8320821,1.0
PYZPJDAQ_CDS_6394,0.3086385,0.6913615,1.0
NCPHXIKI_CDS_2554,0.0058331178,0.99416685,1.0
NCPHXIKI_CDS_0948,0.14063738,0.8593626,1.0
NCPHXIKI_CDS_4701,0.019492013,0.980508,1.0
NCPHXIKI_CDS_6942,0.19033925,0.80966073,1.0
NCPHXIKI_CDS_5653,0.018339988,0.98166007,1.0
NCPHXIKI_CDS_6454,0.013714086,0.98628587,1.0
NCPHXIKI_CDS_6457,0.022172533,0.9778275,1.0
NCPHXIKI_CDS_3792,0.012904969,0.98709506,1.0
NCPHXIKI_CDS_2367,0.023303816,0.9766962,1.0
NCPHXIKI_CDS_7056,0.011568749,0.9884312,1.0
NCPHXIKI_CDS_1714,0.01320627,0.9867937,1.0
NCPHXIKI_CDS_6615,0.00930025,0.9906997,1.0
NCPHXIKI_CDS_6819,0.013003491,0.98699653,1.0
NCPHXIKI_CDS_3714,0.045160413,0.95483965,1.0
NCPHXIKI_CDS_2267,0.03282581,0.9671742,1.0
NCPHXIKI_CDS_1848,0.013512627,0.9864873,1.0
AZCWKWHS_CDS_3182,0.011176409,0.9888236,1.0
AZCWKWHS_CDS_0360,0.008077412,0.9919226,1.0
AZCWKWHS_CDS_0365,0.018426234,0.98157376,1.0
AZCWKWHS_CDS_1633,0.0067057586,0.99329424,1.0
AZCWKWHS_CDS_1637,0.009939186,0.9900608,1.0
AZCWKWHS_CDS_2314,0.0114862565,0.98851377,1.0
AZCWKWHS_CDS_2730,0.0148411635,0.98515886,1.0
AZCWKWHS_CDS_3639,0.0046908525,0.9953092,1.0
AZCWKWHS_CDS_3792,0.49985078,0.50014925,1.0
AZCWKWHS_CDS_1228,0.0067024496,0.9932975,1.0
AZCWKWHS_CDS_6351,0.019959185,0.9800408,1.0
AZCWKWHS_CDS_6354,0.036127966,0.963872,1.0
AZCWKWHS_CDS_6032,0.017056443,0.98294353,1.0
AZCWKWHS_CDS_3959,0.010284156,0.9897159,1.0
AZCWKWHS_CDS_1523,0.009328797,0.99067116,1.0
AZCWKWHS_CDS_2515,0.023025421,0.9769746,1.0
AZCWKWHS_CDS_0828,0.012630039,0.98736995,1.0
AZCWKWHS_CDS_3711,0.13536637,0.8646336,1.0
KJDKWETG_CDS_2918,0.008262955,0.99173707,1.0
KJDKWETG_CDS_4179,0.0072304015,0.99276954,1.0
KJDKWETG_CDS_7517,0.010732833,0.98926723,1.0
KJDKWETG_CDS_1656,0.116885364,0.88311464,1.0
KJDKWETG_CDS_1663,0.007082492,0.99291754,1.0
KJDKWETG_CDS_7684,0.006597886,0.99340206,1.0
KJDKWETG_CDS_6539,0.013359611,0.9866404,1.0
KJDKWETG_CDS_1580,0.012641139,0.98735887,1.0
KJDKWETG_CDS_4594,0.019153316,0.9808467,1.0
KJDKWETG_CDS_7651,0.027933508,0.97206646,1.0
KJDKWETG_CDS_5301,0.009335361,0.9906646,1.0
KJDKWETG_CDS_0621,0.038712006,0.96128803,1.0
KJDKWETG_CDS_1756,0.0068531567,0.99314684,1.0
KJDKWETG_CDS_6864,0.06916513,0.93083495,1.0
KJDKWETG_CDS_7864,0.007971658,0.9920284,1.0
KJDKWETG_CDS_6883,0.017778294,0.9822218,1.0
KJDKWETG_CDS_2601,0.0048093484,0.9951906,1.0
KJDKWETG_CDS_2604,0.01687558,0.9831244,1.0
KJDKWETG_CDS_2192,0.006691342,0.99330866,1.0
OZCCVAEA_CDS_1238,0.008359344,0.9916407,1.0
OZCCVAEA_CDS_6085,0.011299938,0.9887001,1.0
OZCCVAEA_CDS_3792,0.009650865,0.9903492,1.0
OZCCVAEA_CDS_1984,0.011917617,0.9880824,1.0
OZCCVAEA_CDS_3246,0.012392619,0.9876074,1.0
OZCCVAEA_CDS_3250,0.004859477,0.99514055,1.0
OZCCVAEA_CDS_3834,0.006069336,0.9939307,1.0
OZCCVAEA_CDS_1828,0.0064964327,0.99350363,1.0
OZCCVAEA_CDS_1482,0.006845835,0.99315417,1.0
OZCCVAEA_CDS_4497,0.011412749,0.98858726,1.0
OZCCVAEA_CDS_4498,0.010585724,0.9894142,1.0
OZCCVAEA_CDS_3008,0.041762125,0.9582379,1.0
VMJOJNHB_CDS_7156,0.035865307,0.9641347,1.0
VMJOJNHB_CDS_0001,0.008675166,0.9913249,1.0
VMJOJNHB_CDS_2281,0.016070036,0.98392993,1.0
VMJOJNHB_CDS_0191,0.31279036,0.68720967,1.0
VMJOJNHB_CDS_0266,0.011892744,0.98810726,1.0
VMJOJNHB_CDS_1917,0.12661394,0.8733861,1.0
VMJOJNHB_CDS_7157,0.009582466,0.99041754,1.0
VMJOJNHB_CDS_4849,0.007883178,0.99211687,1.0
VMJOJNHB_CDS_3542,0.07210907,0.9278909,1.0
VMJOJNHB_CDS_3545,0.0069785737,0.9930214,1.0
VMJOJNHB_CDS_2668,0.015956823,0.9840432,1.0
VMJOJNHB_CDS_5723,0.093939185,0.9060608,1.0
VMJOJNHB_CDS_4068,0.010590356,0.9894097,1.0
VMJOJNHB_CDS_7085,0.010823399,0.9891766,1.0
VMJOJNHB_CDS_5948,0.0067151478,0.9932848,1.0
VMJOJNHB_CDS_0361,0.0130676115,0.98693246,1.0
VMJOJNHB_CDS_0992,0.0074069607,0.992593,1.0
VMJOJNHB_CDS_6028,0.010058041,0.98994195,1.0
VMJOJNHB_CDS_5576,0.015579616,0.98442036,1.0
VMJOJNHB_CDS_7332,0.21816427,0.78183573,1.0
VMJOJNHB_CDS_2795,0.013998611,0.9860014,1.0
VMJOJNHB_CDS_5061,0.006662462,0.9933375,1.0
TLHCYFNH_CDS_3305,0.01278172,0.98721826,1.0
TLHCYFNH_CDS_0424,0.012374855,0.9876252,1.0
TLHCYFNH_CDS_6479,0.23491177,0.76508826,1.0
TLHCYFNH_CDS_1482,0.11809451,0.88190544,1.0
TLHCYFNH_CDS_3832,0.022946691,0.9770533,1.0
TLHCYFNH_CDS_0886,0.026807975,0.97319204,1.0
TLHCYFNH_CDS_4355,0.009867754,0.9901322,1.0
TLHCYFNH_CDS_1517,0.02454583,0.97545415,1.0
TLHCYFNH_CDS_1819,0.0058544604,0.9941455,1.0
TLHCYFNH_CDS_4875,0.12104032,0.87895966,1.0
TLHCYFNH_CDS_2017,0.010518282,0.9894817,1.0
TLHCYFNH_CDS_1679,0.39179018,0.6082098,1.0
TLHCYFNH_CDS_1175,0.010545553,0.9894545,1.0
TLHCYFNH_CDS_1178,0.009782481,0.9902175,1.0
TLHCYFNH_CDS_5035,0.005496107,0.994504,1.0
TLHCYFNH_CDS_0649,0.073047556,0.9269524,1.0
TLHCYFNH_CDS_1909,0.007547776,0.9924522,1.0
TLHCYFNH_CDS_6345,0.45675382,0.5432462,1.0
XUAPQYWY_CDS_1401,0.008204214,0.99179584,1.0
XUAPQYWY_CDS_0961,0.017214801,0.98278517,1.0
XUAPQYWY_CDS_1925,0.012810355,0.9871896,1.0
XUAPQYWY_CDS_6169,0.017892843,0.9821071,1.0
XUAPQYWY_CDS_5003,0.0069958237,0.99300414,1.0
XUAPQYWY_CDS_5100,0.008536764,0.99146324,1.0
XUAPQYWY_CDS_5105,0.0044833804,0.9955166,1.0
XUAPQYWY_CDS_5619,0.008014184,0.9919858,1.0
XUAPQYWY_CDS_3484,0.017284917,0.9827151,1.0
XUAPQYWY_CDS_3219,0.019890958,0.98010904,1.0
XUAPQYWY_CDS_3222,0.004885387,0.99511456,1.0
XUAPQYWY_CDS_3823,0.007900621,0.9920994,1.0
XUAPQYWY_CDS_3825,0.006415449,0.9935846,1.0
XUAPQYWY_CDS_5198,0.017574174,0.9824258,1.0
XUAPQYWY_CDS_4555,0.08924837,0.91075164,1.0
XUAPQYWY_CDS_4556,0.05144705,0.94855297,1.0
DXXFQLFM_CDS_2189,0.020918086,0.97908187,1.0
DXXFQLFM_CDS_2192,0.021920258,0.9780798,1.0
DXXFQLFM_CDS_3398,0.007555128,0.99244493,1.0
DXXFQLFM_CDS_0427,0.011336895,0.98866314,1.0
DXXFQLFM_CDS_3844,0.0212863,0.9787137,1.0
DXXFQLFM_CDS_3847,0.0066541997,0.99334586,1.0
DXXFQLFM_CDS_0002,0.008930811,0.9910692,1.0
DXXFQLFM_CDS_2607,0.009627393,0.99037254,1.0
DXXFQLFM_CDS_1122,0.019940952,0.9800591,1.0
DXXFQLFM_CDS_6120,0.016369754,0.98363024,1.0
DXXFQLFM_CDS_6121,0.011484577,0.98851544,1.0
DXXFQLFM_CDS_1318,0.013175527,0.98682445,1.0
DXXFQLFM_CDS_3891,0.011453243,0.9885467,1.0
DXXFQLFM_CDS_1512,0.0052251946,0.9947748,1.0
DXXFQLFM_CDS_5441,0.015561724,0.98443824,1.0
DXXFQLFM_CDS_5444,0.009420263,0.9905798,1.0
DXXFQLFM_CDS_0628,0.00973507,0.990265,1.0
DXXFQLFM_CDS_3251,0.019628102,0.9803719,1.0
DXXFQLFM_CDS_2674,0.011630154,0.9883698,1.0
DXXFQLFM_CDS_2720,0.37864986,0.6213501,1.0
DXXFQLFM_CDS_1169,0.012755008,0.987245,1.0
DXXFQLFM_CDS_1754,0.0037199236,0.99628013,1.0
DXXFQLFM_CDS_0914,0.072195455,0.9278045,1.0
DXXFQLFM_CDS_0917,0.004993613,0.9950063,1.0
DXXFQLFM_CDS_1272,0.009732643,0.99026734,1.0
DXXFQLFM_CDS_1275,0.012546977,0.98745304,1.0
DXXFQLFM_CDS_0409,0.14829615,0.8517038,1.0
DXXFQLFM_CDS_6265,0.009305787,0.9906942,1.0
MTPLEWBM_CDS_7092,0.017366506,0.9826334,1.0
MTPLEWBM_CDS_6294,0.38594273,0.61405724,1.0
MTPLEWBM_CDS_2416,0.021706158,0.9782939,1.0
MTPLEWBM_CDS_4570,0.017472206,0.9825278,1.0
MTPLEWBM_CDS_5640,0.017490333,0.98250973,1.0
MTPLEWBM_CDS_5644,0.0076692277,0.9923308,1.0
MTPLEWBM_CDS_7260,0.01048827,0.98951167,1.0
MTPLEWBM_CDS_2122,0.01614647,0.9838536,1.0
MTPLEWBM_CDS_2126,0.011624943,0.98837507,1.0
MTPLEWBM_CDS_2854,0.008521965,0.991478,1.0
MTPLEWBM_CDS_2857,0.011289313,0.9887107,1.0
MTPLEWBM_CDS_4142,0.0090321535,0.9909678,1.0
KOCVMRNU_CDS_3207,0.008084047,0.9919159,1.0
KOCVMRNU_CDS_3487,0.0064804303,0.9935196,1.0
KOCVMRNU_CDS_0492,0.009586807,0.99041325,1.0
KOCVMRNU_CDS_3276,0.011077028,0.98892295,1.0
KOCVMRNU_CDS_1780,0.006157067,0.99384296,1.0
KOCVMRNU_CDS_2888,0.06418562,0.9358143,1.0
KOCVMRNU_CDS_0957,0.01287053,0.9871294,1.0
KOCVMRNU_CDS_0960,0.009711444,0.9902886,1.0
KOCVMRNU_CDS_1990,0.00837106,0.991629,1.0
KOCVMRNU_CDS_3112,0.007313627,0.9926864,1.0
KOCVMRNU_CDS_4200,0.008036612,0.9919634,1.0
KOCVMRNU_CDS_2240,0.21129525,0.78870475,1.0
KOCVMRNU_CDS_2244,0.009853172,0.9901468,1.0
KOCVMRNU_CDS_5353,0.010711155,0.9892888,1.0
KOCVMRNU_CDS_7104,0.004508237,0.9954918,1.0
