protein_name,preds,score
CWJLFMTW_CDS_3075,1,0.994592010974884
CWJLFMTW_CDS_3087,1,0.9915875792503357
CWJLFMTW_CDS_4713,1,0.9970765113830566
CWJLFMTW_CDS_0677,1,0.9977673292160034
CWJLFMTW_CDS_0678,1,0.989986002445221
DRUWEEDM_CDS_0070,1,0.9987928867340088
DRUWEEDM_CDS_5063,1,0.9991245865821838
DRUWEEDM_CDS_2358,1,0.9979802966117859
DRUWEEDM_CDS_0900,1,0.9962837100028992
DRUWEEDM_CDS_6311,1,0.9947255253791809
DRUWEEDM_CDS_0079,1,0.9925421476364136
DRUWEEDM_CDS_1427,1,0.9987504482269287
DRUWEEDM_CDS_5543,1,0.9703529477119446
DRUWEEDM_CDS_2132,1,0.9987761378288269
DRUWEEDM_CDS_0822,1,0.9189815521240234
DRUWEEDM_CDS_0839,1,0.9976022839546204
DRUWEEDM_CDS_0842,1,0.9944549202919006
DRUWEEDM_CDS_1770,1,0.9982023239135742
DRUWEEDM_CDS_1773,1,0.9928683638572693
DRUWEEDM_CDS_2203,1,0.9940637946128845
DRUWEEDM_CDS_2206,1,0.9966223239898682
DRUWEEDM_CDS_5450,1,0.9964733719825745
DRUWEEDM_CDS_5451,1,0.9941879510879517
DRUWEEDM_CDS_4202,1,0.9984662532806396
DRUWEEDM_CDS_4207,1,0.989900529384613
DRUWEEDM_CDS_5146,1,0.9959052801132202
DRUWEEDM_CDS_2395,1,0.995555579662323
DRUWEEDM_CDS_2398,1,0.9986239671707153
DRUWEEDM_CDS_1185,1,0.9650288820266724
DRUWEEDM_CDS_3196,1,0.9948174357414246
DRUWEEDM_CDS_3199,1,0.9986532926559448
DRUWEEDM_CDS_6212,1,0.9912983775138855
DRUWEEDM_CDS_6218,1,0.9915635585784912
DRUWEEDM_CDS_4424,1,0.9955021739006042
DRUWEEDM_CDS_0424,1,0.9902371764183044
DRUWEEDM_CDS_2835,1,0.998872697353363
DRUWEEDM_CDS_5023,1,0.9959057569503784
DRUWEEDM_CDS_6627,1,0.9992311000823975
DRUWEEDM_CDS_1957,1,0.9991891980171204
DRUWEEDM_CDS_1514,1,0.9953567385673523
GOFDATOD_CDS_4385,1,0.9981350898742676
GOFDATOD_CDS_5543,1,0.9960850477218628
GOFDATOD_CDS_6116,1,0.9985896944999695
GOFDATOD_CDS_6118,1,0.9973316192626953
GOFDATOD_CDS_2185,1,0.9865070581436157
GOFDATOD_CDS_4743,1,0.9988840222358704
GOFDATOD_CDS_0020,1,0.9925214648246765
GOFDATOD_CDS_1331,1,0.9972359538078308
GOFDATOD_CDS_5418,1,0.9989632368087769
GOFDATOD_CDS_4047,1,0.983838677406311
GOFDATOD_CDS_5358,1,0.9930886626243591
GOFDATOD_CDS_1912,1,0.9782223701477051
GOFDATOD_CDS_3845,1,0.9967017769813538
GOFDATOD_CDS_3847,1,0.9986463189125061
GOFDATOD_CDS_6415,1,0.9981643557548523
GOFDATOD_CDS_5593,1,0.9972501397132874
GOFDATOD_CDS_0953,1,0.9956827163696289
GOFDATOD_CDS_0959,1,0.9932738542556763
GOFDATOD_CDS_6786,1,0.9956398010253906
GOFDATOD_CDS_0372,1,0.9966297745704651
GOFDATOD_CDS_4576,1,0.9978027939796448
GOFDATOD_CDS_3021,1,0.6862218379974365
GOFDATOD_CDS_4176,1,0.9843693971633911
GOFDATOD_CDS_4177,1,0.9961093068122864
GOFDATOD_CDS_0660,1,0.9967798590660095
GOFDATOD_CDS_1965,1,0.9989272952079773
GOFDATOD_CDS_1553,1,0.9834401607513428
GOFDATOD_CDS_6327,1,0.9959326386451721
GOFDATOD_CDS_6330,1,0.996852695941925
GOFDATOD_CDS_3975,1,0.9955961108207703
GOFDATOD_CDS_3978,1,0.997848629951477
GOFDATOD_CDS_2179,1,0.971595287322998
GOFDATOD_CDS_4742,1,0.9988627433776855
GOFDATOD_CDS_6486,1,0.9986978769302368
GOFDATOD_CDS_6487,1,0.9798975586891174
GOFDATOD_CDS_2385,1,0.9947564601898193
GOFDATOD_CDS_2387,1,0.9938790798187256
IKECCARO_CDS_1764,1,0.9970459342002869
IKECCARO_CDS_4136,1,0.9970746040344238
IKECCARO_CDS_4138,1,0.9612967371940613
IKECCARO_CDS_4139,1,0.9766421318054199
IKECCARO_CDS_6801,1,0.980940043926239
IKECCARO_CDS_0003,1,0.9924587607383728
IKECCARO_CDS_1012,1,0.9962844848632812
IKECCARO_CDS_1017,1,0.9974684715270996
IKECCARO_CDS_1020,1,0.9916489124298096
IKECCARO_CDS_1025,1,0.9943686127662659
IKECCARO_CDS_0654,1,0.9942659735679626
IKECCARO_CDS_4495,1,0.9968162178993225
IKECCARO_CDS_4497,1,0.9894409775733948
IKECCARO_CDS_1998,1,0.9992756247520447
IKECCARO_CDS_0399,1,0.9936944842338562
IKECCARO_CDS_6340,1,0.9951725602149963
IKECCARO_CDS_3645,1,0.998573899269104
IKECCARO_CDS_6703,1,0.9977344274520874
IKECCARO_CDS_6706,1,0.9975360631942749
IKECCARO_CDS_0407,1,0.9889370203018188
IKECCARO_CDS_0408,1,0.9943852424621582
IKECCARO_CDS_3235,1,0.9992526173591614
IKECCARO_CDS_1413,1,0.9959887862205505
IKECCARO_CDS_1414,1,0.9945763349533081
IKECCARO_CDS_1415,1,0.988044798374176
IKECCARO_CDS_5062,1,0.9959844350814819
IKECCARO_CDS_0828,1,0.9952102303504944
IKECCARO_CDS_3509,1,0.6410589218139648
IKECCARO_CDS_4868,1,0.9929972290992737
IKECCARO_CDS_3333,1,0.99713134765625
IKECCARO_CDS_6412,1,0.9891123175621033
IKECCARO_CDS_6414,1,0.9969436526298523
IKECCARO_CDS_6141,1,0.9951619505882263
IKECCARO_CDS_0855,1,0.997901201248169
SCNYVMGG_CDS_6233,1,0.9381614327430725
SCNYVMGG_CDS_6245,1,0.9952067732810974
SCNYVMGG_CDS_4856,1,0.998981773853302
SCNYVMGG_CDS_0388,1,0.9491777420043945
SCNYVMGG_CDS_4352,1,0.9956966638565063
SCNYVMGG_CDS_2243,1,0.9950287938117981
SCNYVMGG_CDS_2244,1,0.9829326868057251
SCNYVMGG_CDS_5662,1,0.9854898452758789
SCNYVMGG_CDS_5462,1,0.998670220375061
SCNYVMGG_CDS_3009,1,0.999017596244812
SCNYVMGG_CDS_3010,1,0.9986410737037659
SCNYVMGG_CDS_3013,1,0.998688280582428
SCNYVMGG_CDS_0321,1,0.9984840750694275
SCNYVMGG_CDS_0950,1,0.9873614311218262
SCNYVMGG_CDS_2075,1,0.9714409112930298
SCNYVMGG_CDS_4463,1,0.94818514585495
SCNYVMGG_CDS_2335,1,0.9965167045593262
SCNYVMGG_CDS_2341,1,0.875655472278595
SCNYVMGG_CDS_6768,1,0.9911762475967407
SCNYVMGG_CDS_4715,1,0.9962120056152344
SCNYVMGG_CDS_5886,1,0.998645007610321
SCNYVMGG_CDS_5889,1,0.9950632452964783
SCNYVMGG_CDS_0583,1,0.9974879026412964
SCNYVMGG_CDS_6501,1,0.9947822690010071
SCNYVMGG_CDS_6502,1,0.9974979758262634
SCNYVMGG_CDS_1956,1,0.9990355968475342
SCNYVMGG_CDS_1049,1,0.9942120909690857
SCNYVMGG_CDS_3594,1,0.9702216386795044
RLSBPREO_CDS_1510,1,0.9962128400802612
RLSBPREO_CDS_1512,1,0.9938282370567322
RLSBPREO_CDS_0007,1,0.9939736723899841
RLSBPREO_CDS_0009,1,0.726203441619873
RLSBPREO_CDS_0010,1,0.9973892569541931
RLSBPREO_CDS_6302,1,0.9957822561264038
RLSBPREO_CDS_4467,1,0.99880051612854
RLSBPREO_CDS_6155,1,0.9984472393989563
RLSBPREO_CDS_6158,1,0.995144248008728
RLSBPREO_CDS_1392,1,0.9990068078041077
RLSBPREO_CDS_0121,1,0.9990580677986145
RLSBPREO_CDS_1590,1,0.9979421496391296
RLSBPREO_CDS_1592,1,0.9312798976898193
RLSBPREO_CDS_2938,1,0.9990587830543518
RLSBPREO_CDS_1403,1,0.9983066320419312
RLSBPREO_CDS_6401,1,0.9967582821846008
RLSBPREO_CDS_2839,1,0.9747856855392456
RLSBPREO_CDS_2842,1,0.9976922273635864
RLSBPREO_CDS_1681,1,0.9942898750305176
RLSBPREO_CDS_5875,1,0.9949437975883484
RLSBPREO_CDS_0877,1,0.9942255616188049
RLSBPREO_CDS_0878,1,0.9957832098007202
RLSBPREO_CDS_0879,1,0.9942308664321899
RLSBPREO_CDS_1896,1,0.9990037083625793
RLSBPREO_CDS_1899,1,0.9943133592605591
HCBXBGTW_CDS_4500,1,0.9918068647384644
HCBXBGTW_CDS_0816,1,0.9562769532203674
HCBXBGTW_CDS_0817,1,0.9808035492897034
HCBXBGTW_CDS_0819,1,0.974357008934021
HCBXBGTW_CDS_2961,1,0.9960777163505554
HCBXBGTW_CDS_5713,1,0.9972311854362488
HCBXBGTW_CDS_5714,1,0.99814772605896
HCBXBGTW_CDS_5715,1,0.9946940541267395
HCBXBGTW_CDS_5166,1,0.9976728558540344
HCBXBGTW_CDS_5167,1,0.9984753727912903
HCBXBGTW_CDS_3799,1,0.9950641989707947
HCBXBGTW_CDS_5727,1,0.9979165196418762
HCBXBGTW_CDS_2385,1,0.9780583381652832
HCBXBGTW_CDS_1008,1,0.9962878227233887
HCBXBGTW_CDS_3060,1,0.9964028596878052
HCBXBGTW_CDS_4299,1,0.9873918890953064
HCBXBGTW_CDS_3405,1,0.9891807436943054
HCBXBGTW_CDS_3407,1,0.9963681697845459
HCBXBGTW_CDS_1588,1,0.9984292387962341
HCBXBGTW_CDS_1592,1,0.9955095052719116
HCBXBGTW_CDS_2564,1,0.9349018931388855
HCBXBGTW_CDS_1375,1,0.9752088189125061
HCBXBGTW_CDS_1379,1,0.900722324848175
MNMDAZZS_CDS_0613,1,0.9946523904800415
MNMDAZZS_CDS_6316,1,0.9963858127593994
MNMDAZZS_CDS_3474,1,0.9958422780036926
MNMDAZZS_CDS_1777,1,0.9900964498519897
MNMDAZZS_CDS_1779,1,0.9974115490913391
MNMDAZZS_CDS_3076,1,0.9922560453414917
MNMDAZZS_CDS_3786,1,0.9469841122627258
MNMDAZZS_CDS_2881,1,0.9989226460456848
MNMDAZZS_CDS_5235,1,0.9964189529418945
MNMDAZZS_CDS_1730,1,0.997921884059906
MNMDAZZS_CDS_4015,1,0.9983865022659302
MNMDAZZS_CDS_5310,1,0.9959670305252075
MNMDAZZS_CDS_3838,1,0.995712161064148
MNMDAZZS_CDS_3332,1,0.9989761114120483
MNMDAZZS_CDS_0335,1,0.9984521865844727
MNMDAZZS_CDS_1388,1,0.9970333576202393
MNMDAZZS_CDS_5319,1,0.9990082383155823
MNMDAZZS_CDS_0436,1,0.9976025223731995
MNMDAZZS_CDS_5943,1,0.9961017370223999
RADIPMUO_CDS_1116,1,0.9946594834327698
RADIPMUO_CDS_7085,1,0.9940019249916077
RADIPMUO_CDS_7087,1,0.9958806037902832
RADIPMUO_CDS_5363,1,0.9982736110687256
RADIPMUO_CDS_5218,1,0.9984520673751831
RADIPMUO_CDS_5220,1,0.8550962805747986
RADIPMUO_CDS_7140,1,0.9930290579795837
RADIPMUO_CDS_3458,1,0.9892676472663879
RADIPMUO_CDS_4306,1,0.9673136472702026
RADIPMUO_CDS_2785,1,0.99759441614151
RADIPMUO_CDS_6316,1,0.9977204203605652
RADIPMUO_CDS_6373,1,0.6641163229942322
RADIPMUO_CDS_7184,1,0.9586148858070374
RADIPMUO_CDS_7185,1,0.9676121473312378
RADIPMUO_CDS_7187,1,0.9884067177772522
RADIPMUO_CDS_3527,1,0.9978852868080139
RADIPMUO_CDS_6708,1,0.9975323677062988
RADIPMUO_CDS_5515,1,0.9476414322853088
RADIPMUO_CDS_1474,1,0.9988958835601807
RADIPMUO_CDS_7305,1,0.9855268001556396
RADIPMUO_CDS_2529,1,0.9989194869995117
FHWIMFDM_CDS_3261,1,0.9989431500434875
FHWIMFDM_CDS_3102,1,0.9966977834701538
FHWIMFDM_CDS_4612,1,0.9947728514671326
FHWIMFDM_CDS_3271,1,0.997564435005188
FHWIMFDM_CDS_1155,1,0.9823249578475952
FHWIMFDM_CDS_4455,1,0.9956135749816895
FHWIMFDM_CDS_6253,1,0.9854280352592468
FHWIMFDM_CDS_6256,1,0.9985480904579163
FHWIMFDM_CDS_1660,1,0.998245120048523
FHWIMFDM_CDS_3741,1,0.9985352754592896
FHWIMFDM_CDS_0972,1,0.9932186007499695
FHWIMFDM_CDS_5106,1,0.9952870607376099
FHWIMFDM_CDS_1886,1,0.9831202030181885
FHWIMFDM_CDS_2924,1,0.9969835877418518
FHWIMFDM_CDS_2925,1,0.9985337257385254
FHWIMFDM_CDS_1336,1,0.9958385229110718
FHWIMFDM_CDS_2334,1,0.9988126754760742
FHWIMFDM_CDS_0985,1,0.9119459986686707
FHWIMFDM_CDS_5107,1,0.9768888354301453
FHWIMFDM_CDS_2259,1,0.9946229457855225
FHWIMFDM_CDS_1824,1,0.9964154958724976
FHWIMFDM_CDS_1825,1,0.9208922982215881
FHWIMFDM_CDS_1827,1,0.9921470284461975
EUIFFJRU_CDS_6038,1,0.9976784586906433
EUIFFJRU_CDS_4744,1,0.9977266192436218
EUIFFJRU_CDS_3112,1,0.9987242817878723
EUIFFJRU_CDS_2834,1,0.9975544810295105
EUIFFJRU_CDS_5510,1,0.9721564650535583
EUIFFJRU_CDS_5296,1,0.9948752522468567
EUIFFJRU_CDS_5299,1,0.9911086559295654
EUIFFJRU_CDS_2842,1,0.9946241974830627
EUIFFJRU_CDS_4109,1,0.9864563941955566
EUIFFJRU_CDS_5653,1,0.9953435063362122
EUIFFJRU_CDS_0890,1,0.9942930936813354
EUIFFJRU_CDS_0891,1,0.9971613883972168
EUIFFJRU_CDS_3358,1,0.996208667755127
EUIFFJRU_CDS_1902,1,0.9950043559074402
EUIFFJRU_CDS_0950,1,0.9966611862182617
EUIFFJRU_CDS_3963,1,0.9981624484062195
EUIFFJRU_CDS_3990,1,0.9935512542724609
EUIFFJRU_CDS_3430,1,0.9963917136192322
EUIFFJRU_CDS_3431,1,0.9980375170707703
EUIFFJRU_CDS_6185,1,0.9980953335762024
EUIFFJRU_CDS_4740,1,0.9977443218231201
EUIFFJRU_CDS_5721,1,0.9945487380027771
EUIFFJRU_CDS_5722,1,0.9817060828208923
BNAHCNDX_CDS_1405,1,0.9966412782669067
BNAHCNDX_CDS_1407,1,0.99784255027771
BNAHCNDX_CDS_1042,1,0.9985582232475281
BNAHCNDX_CDS_6046,1,0.995672345161438
BNAHCNDX_CDS_3366,1,0.9983583092689514
BNAHCNDX_CDS_2890,1,0.9966543912887573
BNAHCNDX_CDS_0879,1,0.9948644042015076
BNAHCNDX_CDS_3942,1,0.9520739912986755
BNAHCNDX_CDS_5064,1,0.9979652166366577
BNAHCNDX_CDS_0771,1,0.5516574382781982
BNAHCNDX_CDS_0492,1,0.9975194334983826
BNAHCNDX_CDS_0493,1,0.9978535771369934
BNAHCNDX_CDS_6405,1,0.9965625405311584
BNAHCNDX_CDS_0683,1,0.9967567324638367
BNAHCNDX_CDS_3308,1,0.9558499455451965
BNAHCNDX_CDS_1516,1,0.9818994998931885
BNAHCNDX_CDS_1517,1,0.9959130883216858
BNAHCNDX_CDS_6235,1,0.9979895353317261
BNAHCNDX_CDS_5921,1,0.9964516162872314
BNAHCNDX_CDS_4421,1,0.9895002245903015
BNAHCNDX_CDS_4422,1,0.997351884841919
KDIECOME_CDS_3770,1,0.9977582693099976
KDIECOME_CDS_4876,1,0.7306451201438904
KDIECOME_CDS_4877,1,0.9972702860832214
KDIECOME_CDS_2277,1,0.9975789189338684
KDIECOME_CDS_0734,1,0.9946750402450562
KDIECOME_CDS_0735,1,0.9961467981338501
KDIECOME_CDS_0736,1,0.912982165813446
KDIECOME_CDS_6079,1,0.9983872175216675
KDIECOME_CDS_0081,1,0.9910708665847778
KDIECOME_CDS_5759,1,0.9950704574584961
KDIECOME_CDS_5760,1,0.9987599849700928
KDIECOME_CDS_4729,1,0.9944349527359009
KDIECOME_CDS_4741,1,0.9922714233398438
KDIECOME_CDS_5906,1,0.9960545301437378
KDIECOME_CDS_6615,1,0.9980846643447876
KDIECOME_CDS_6094,1,0.9993501305580139
KDIECOME_CDS_1343,1,0.9979848861694336
KDIECOME_CDS_5535,1,0.9990053772926331
KDIECOME_CDS_0396,1,0.5778466463088989
KDIECOME_CDS_0397,1,0.8225194215774536
KDIECOME_CDS_2939,1,0.9975836277008057
KDIECOME_CDS_4821,1,0.9823974370956421
KDIECOME_CDS_0404,1,0.9961513876914978
KDIECOME_CDS_1251,1,0.9987859129905701
KDIECOME_CDS_6681,1,0.993089497089386
KDIECOME_CDS_3012,1,0.9894540309906006
KDIECOME_CDS_6155,1,0.9979107975959778
KDIECOME_CDS_3753,1,0.9972785115242004
KDIECOME_CDS_3755,1,0.9864626526832581
KDIECOME_CDS_1044,1,0.9985138773918152
KDIECOME_CDS_4407,1,0.9984034895896912
KDIECOME_CDS_1978,1,0.983595609664917
KDIECOME_CDS_5992,1,0.994368851184845
KDIECOME_CDS_5993,1,0.9980303645133972
KDIECOME_CDS_5994,1,0.9616264700889587
KDIECOME_CDS_4688,1,0.9770431518554688
KDIECOME_CDS_5717,1,0.9951142072677612
KDIECOME_CDS_5718,1,0.9927200078964233
KDIECOME_CDS_1776,1,0.894366979598999
KDIECOME_CDS_1796,1,0.9947987794876099
TQCZGPHW_CDS_0480,1,0.9958964586257935
TQCZGPHW_CDS_6355,1,0.8349330425262451
TQCZGPHW_CDS_5203,1,0.9958990216255188
TQCZGPHW_CDS_0206,1,0.6017224788665771
TQCZGPHW_CDS_5109,1,0.995311975479126
TQCZGPHW_CDS_6835,1,0.9769715666770935
TQCZGPHW_CDS_4024,1,0.9976964592933655
TQCZGPHW_CDS_5464,1,0.9983400106430054
TQCZGPHW_CDS_0879,1,0.9872216582298279
TQCZGPHW_CDS_2690,1,0.9946765899658203
TQCZGPHW_CDS_6778,1,0.997183084487915
TQCZGPHW_CDS_1725,1,0.9951404333114624
TQCZGPHW_CDS_2863,1,0.9976147413253784
TQCZGPHW_CDS_2864,1,0.9965684413909912
TQCZGPHW_CDS_3799,1,0.9974665641784668
TQCZGPHW_CDS_6257,1,0.9931835532188416
TQCZGPHW_CDS_6262,1,0.9677121639251709
TQCZGPHW_CDS_7043,1,0.999072790145874
TQCZGPHW_CDS_3348,1,0.9976282715797424
TQCZGPHW_CDS_5662,1,0.998404324054718
TQCZGPHW_CDS_2728,1,0.9971298575401306
TQCZGPHW_CDS_4980,1,0.9933466911315918
TQCZGPHW_CDS_4572,1,0.9959673881530762
TQCZGPHW_CDS_4573,1,0.9970319271087646
TQCZGPHW_CDS_4749,1,0.9976298809051514
TQCZGPHW_CDS_5746,1,0.9991273283958435
TQCZGPHW_CDS_6705,1,0.9974380731582642
TQCZGPHW_CDS_1637,1,0.9941986799240112
LJQHHKYZ_CDS_6177,1,0.998909592628479
LJQHHKYZ_CDS_3141,1,0.9977161884307861
LJQHHKYZ_CDS_1203,1,0.9680286645889282
LJQHHKYZ_CDS_6060,1,0.9990984201431274
LJQHHKYZ_CDS_3320,1,0.9947216510772705
LJQHHKYZ_CDS_3321,1,0.9964307546615601
LJQHHKYZ_CDS_3980,1,0.9944317936897278
LJQHHKYZ_CDS_3991,1,0.9981498718261719
LJQHHKYZ_CDS_3571,1,0.9948716163635254
LJQHHKYZ_CDS_3358,1,0.9956841468811035
LJQHHKYZ_CDS_0319,1,0.9987053871154785
LJQHHKYZ_CDS_0321,1,0.9976049661636353
LJQHHKYZ_CDS_4762,1,0.9951382279396057
LJQHHKYZ_CDS_4763,1,0.9979483485221863
LJQHHKYZ_CDS_6383,1,0.9990547299385071
LJQHHKYZ_CDS_3728,1,0.9972918629646301
LJQHHKYZ_CDS_3406,1,0.9854713678359985
LJQHHKYZ_CDS_0364,1,0.9791566133499146
LJQHHKYZ_CDS_0639,1,0.9978790283203125
LJQHHKYZ_CDS_6531,1,0.9896942377090454
LJQHHKYZ_CDS_6532,1,0.9969037175178528
LJQHHKYZ_CDS_5611,1,0.9991425275802612
LJQHHKYZ_CDS_0878,1,0.9952899217605591
LJQHHKYZ_CDS_6821,1,0.9987356066703796
LJQHHKYZ_CDS_1505,1,0.9981842637062073
LJQHHKYZ_CDS_7305,1,0.9982655644416809
LJQHHKYZ_CDS_2532,1,0.9967177510261536
LJQHHKYZ_CDS_1183,1,0.9989000558853149
LJQHHKYZ_CDS_4884,1,0.990555465221405
LJQHHKYZ_CDS_4886,1,0.9966570138931274
LJQHHKYZ_CDS_3299,1,0.9920119643211365
LJQHHKYZ_CDS_3300,1,0.9975311160087585
LJQHHKYZ_CDS_3303,1,0.9971876740455627
PXMKSAOF_CDS_3042,1,0.9975558519363403
PXMKSAOF_CDS_6120,1,0.9956449270248413
PXMKSAOF_CDS_3528,1,0.9939868450164795
PXMKSAOF_CDS_5671,1,0.9195614457130432
PXMKSAOF_CDS_5672,1,0.9965381622314453
PXMKSAOF_CDS_5198,1,0.9982648491859436
PXMKSAOF_CDS_2748,1,0.996408998966217
PXMKSAOF_CDS_5907,1,0.9987205266952515
PXMKSAOF_CDS_3371,1,0.9984715580940247
PXMKSAOF_CDS_0272,1,0.9958986639976501
PXMKSAOF_CDS_2654,1,0.9793441891670227
PXMKSAOF_CDS_1621,1,0.9974666833877563
PXMKSAOF_CDS_3903,1,0.9971985816955566
PXMKSAOF_CDS_3908,1,0.9977720379829407
PXMKSAOF_CDS_6201,1,0.9939858317375183
PXMKSAOF_CDS_6204,1,0.9879084229469299
PXMKSAOF_CDS_2879,1,0.9991724491119385
PXMKSAOF_CDS_4763,1,0.9927247762680054
PXMKSAOF_CDS_6318,1,0.9912694692611694
PXMKSAOF_CDS_0321,1,0.9985836744308472
PXMKSAOF_CDS_1645,1,0.9981829524040222
PXMKSAOF_CDS_5091,1,0.9843606352806091
PXMKSAOF_CDS_1049,1,0.9973516464233398
PXMKSAOF_CDS_1050,1,0.9932757616043091
PXMKSAOF_CDS_3653,1,0.9984643459320068
PXMKSAOF_CDS_6207,1,0.9963870048522949
PXMKSAOF_CDS_6212,1,0.9924356341362
PXMKSAOF_CDS_1987,1,0.9990083575248718
PXMKSAOF_CDS_4847,1,0.9975948929786682
PXMKSAOF_CDS_4849,1,0.9928030371665955
PXMKSAOF_CDS_6338,1,0.9930784106254578
PXMKSAOF_CDS_6340,1,0.9968730807304382
PXMKSAOF_CDS_1646,1,0.9956468939781189
PXMKSAOF_CDS_1648,1,0.9974057078361511
PXMKSAOF_CDS_6166,1,0.9796581268310547
PXMKSAOF_CDS_4265,1,0.9987187385559082
VMXPXROM_CDS_5621,1,0.9976392984390259
VMXPXROM_CDS_4109,1,0.9991157650947571
VMXPXROM_CDS_1498,1,0.9936741590499878
VMXPXROM_CDS_1501,1,0.9988027811050415
VMXPXROM_CDS_2569,1,0.997835099697113
VMXPXROM_CDS_4642,1,0.9988941550254822
VMXPXROM_CDS_4646,1,0.9749643802642822
VMXPXROM_CDS_3298,1,0.9973213076591492
VMXPXROM_CDS_2886,1,0.9977349042892456
VMXPXROM_CDS_4490,1,0.9969890713691711
VMXPXROM_CDS_4233,1,0.9714950323104858
VMXPXROM_CDS_4572,1,0.9959469437599182
VMXPXROM_CDS_5234,1,0.9571915864944458
VMXPXROM_CDS_2661,1,0.9974991679191589
VMXPXROM_CDS_2665,1,0.9965559244155884
VMXPXROM_CDS_5734,1,0.982662558555603
VMXPXROM_CDS_4834,1,0.9975780844688416
VMXPXROM_CDS_2311,1,0.9952536821365356
VMXPXROM_CDS_6082,1,0.9041697978973389
VMXPXROM_CDS_1408,1,0.9975461363792419
VMXPXROM_CDS_1409,1,0.9937416911125183
VMXPXROM_CDS_2539,1,0.9820497632026672
VMXPXROM_CDS_1673,1,0.9892454147338867
VMXPXROM_CDS_0373,1,0.9986942410469055
VMXPXROM_CDS_0931,1,0.8792441487312317
VMXPXROM_CDS_1951,1,0.9988676309585571
VMXPXROM_CDS_6178,1,0.9960301518440247
VMXPXROM_CDS_5080,1,0.8798158764839172
VMXPXROM_CDS_1494,1,0.6134029626846313
VMXPXROM_CDS_1495,1,0.9982200264930725
VMXPXROM_CDS_3594,1,0.9990992546081543
VMXPXROM_CDS_2116,1,0.9892709255218506
VMXPXROM_CDS_0776,1,0.9957624077796936
VMXPXROM_CDS_5333,1,0.9943925738334656
VMXPXROM_CDS_5335,1,0.9877640604972839
CUYDPBOI_CDS_2760,1,0.9976772665977478
CUYDPBOI_CDS_0495,1,0.9525623321533203
CUYDPBOI_CDS_3464,1,0.9750081300735474
CUYDPBOI_CDS_1222,1,0.9976363182067871
CUYDPBOI_CDS_3340,1,0.9990711212158203
CUYDPBOI_CDS_2930,1,0.9978099465370178
CUYDPBOI_CDS_2935,1,0.9882546663284302
CUYDPBOI_CDS_6369,1,0.9942924976348877
CUYDPBOI_CDS_6372,1,0.9969899654388428
CUYDPBOI_CDS_6384,1,0.933379590511322
CUYDPBOI_CDS_1525,1,0.99534010887146
CUYDPBOI_CDS_4492,1,0.9883600473403931
CUYDPBOI_CDS_5587,1,0.9980680346488953
CUYDPBOI_CDS_5186,1,0.9979040622711182
CUYDPBOI_CDS_5187,1,0.9954989552497864
CUYDPBOI_CDS_6401,1,0.9971109628677368
CUYDPBOI_CDS_4817,1,0.9965783953666687
CUYDPBOI_CDS_0829,1,0.9966126084327698
CUYDPBOI_CDS_2812,1,0.9990347623825073
CUYDPBOI_CDS_1374,1,0.9820687174797058
CUYDPBOI_CDS_6494,1,0.9780734181404114
CUYDPBOI_CDS_1670,1,0.9896119236946106
CUYDPBOI_CDS_2409,1,0.9987665414810181
CUYDPBOI_CDS_2413,1,0.9942649006843567
CUYDPBOI_CDS_3234,1,0.9962044358253479
CUYDPBOI_CDS_4143,1,0.9962040781974792
CUYDPBOI_CDS_1385,1,0.9976323843002319
CUYDPBOI_CDS_1386,1,0.998335063457489
CUYDPBOI_CDS_2091,1,0.9976193308830261
CUYDPBOI_CDS_3047,1,0.9970101118087769
CUYDPBOI_CDS_4388,1,0.9948659539222717
VTCUHIQD_CDS_4808,1,0.9892327785491943
VTCUHIQD_CDS_4810,1,0.992964506149292
VTCUHIQD_CDS_4811,1,0.9972411394119263
VTCUHIQD_CDS_5341,1,0.8165746927261353
VTCUHIQD_CDS_5760,1,0.9986379742622375
VTCUHIQD_CDS_0658,1,0.9982261061668396
VTCUHIQD_CDS_0659,1,0.9931812882423401
VTCUHIQD_CDS_0660,1,0.6725080609321594
VTCUHIQD_CDS_1423,1,0.5117245316505432
VTCUHIQD_CDS_6006,1,0.9979164004325867
VTCUHIQD_CDS_6258,1,0.9651010632514954
VTCUHIQD_CDS_5761,1,0.9958330988883972
VTCUHIQD_CDS_5764,1,0.9980972409248352
VTCUHIQD_CDS_5765,1,0.9948586225509644
VTCUHIQD_CDS_3628,1,0.9972936511039734
VTCUHIQD_CDS_1856,1,0.9942843317985535
VTCUHIQD_CDS_4252,1,0.9713289737701416
VTCUHIQD_CDS_2578,1,0.9895185828208923
VTCUHIQD_CDS_1755,1,0.9965195655822754
VTCUHIQD_CDS_6018,1,0.9951667785644531
VTCUHIQD_CDS_2588,1,0.994317352771759
VTCUHIQD_CDS_6364,1,0.9983847141265869
VTCUHIQD_CDS_4470,1,0.9709653854370117
VTCUHIQD_CDS_3978,1,0.9976664781570435
VTCUHIQD_CDS_3979,1,0.9902359843254089
VTCUHIQD_CDS_5631,1,0.996025562286377
VTCUHIQD_CDS_5632,1,0.9873025417327881
VTCUHIQD_CDS_1021,1,0.9990484118461609
VTCUHIQD_CDS_1022,1,0.883499264717102
VTCUHIQD_CDS_0210,1,0.9976868629455566
ZMCYDKNL_CDS_3710,1,0.9963921904563904
